timestamp,price
2024-06-09,6.057705540515309
2024-06-10,6.129358317167687
2024-06-11,5.7930014695091865
2024-06-12,5.389093114023405
2024-06-13,5.652586440217858
2024-06-14,5.377311996782582
2024-06-15,5.092070863262507
2024-06-16,5.224102904799217
2024-06-17,5.235224294741909
2024-06-18,4.91822278508654
2024-06-19,4.349924309561485
2024-06-20,4.43104636947413
2024-06-21,4.40553575039579
2024-06-22,4.393460698340004
2024-06-23,4.380056883137812
2024-06-24,4.2888637887317484
2024-06-25,4.400781570520272
2024-06-26,4.443265798046581
2024-06-27,4.391382358447946
2024-06-28,4.50084084583278
2024-06-29,4.3831317199553785
2024-06-30,4.334844728404904
2024-07-01,4.471570838111556
2024-07-02,4.328556402203711
2024-07-03,4.408414288440866
2024-07-04,4.096404588235378
2024-07-05,3.793530126762298
2024-07-06,3.540795560102597
2024-07-07,3.9654975081819273
2024-07-08,3.6251903841042226
2024-07-09,3.818798516956095
2024-07-10,3.9108729821556016
2024-07-11,3.974685731406743
2024-07-12,4.082324588824571
2024-07-13,4.116208613563373
2024-07-14,4.266977228957049
2024-07-15,4.272661485062929
2024-07-16,4.45419311313211
2024-07-17,4.5366328599773444
2024-07-18,4.548454464942632
2024-07-19,4.3804738631433615
2024-07-20,4.659377320621183
2024-07-21,4.715779654491636
2024-07-22,4.77662753333492
2024-07-23,4.51946389002452
2024-07-24,4.451701421519834
2024-07-25,4.264200544076592
2024-07-26,4.199916815651197
2024-07-27,4.644598609050012
2024-07-28,4.588209671820509
2024-07-29,4.446852327024814
2024-07-30,4.4369631048404115
2024-07-31,4.331285798868264
2024-08-01,4.206162179635785
2024-08-02,4.1563565731964225
2024-08-03,3.866218200868949
2024-08-04,3.691818675569423
2024-08-05,3.5206468016491637
2024-08-06,3.2483976346737298
2024-08-07,3.4945040595945165
2024-08-08,3.3516238810212413
2024-08-09,3.8327655952667072
2024-08-10,3.762246797481105
2024-08-11,3.776884283853772
2024-08-12,3.4908214909645103
2024-08-13,3.7354754667950045
2024-08-14,3.7123053586770953
2024-08-15,3.585241381791058
2024-08-16,3.506782545183956
2024-08-17,3.4980020236460057
2024-08-18,3.5628470737741638
2024-08-19,3.5497785542194222
2024-08-20,3.624698107099734
2024-08-21,3.653436804636572
2024-08-22,3.7902546117741314
2024-08-23,3.9468875922420064
2024-08-24,4.21726940864598
2024-08-25,4.237533653414472
2024-08-26,4.159821907797085
2024-08-27,3.932285537316392
2024-08-28,3.723585806410897
2024-08-29,3.6440777734940393
2024-08-30,3.6371262669530355
2024-08-31,3.6486439401089723
2024-09-01,3.5658005931567764
2024-09-02,3.3664642135086282
2024-09-03,3.487676672947744
2024-09-04,3.3462096603049676
2024-09-05,3.39331566115219
2024-09-06,3.360141247891461
2024-09-07,3.2752132466943955
2024-09-08,3.346044749062139
2024-09-09,3.4035258570964197
2024-09-10,3.6053231301029602
2024-09-11,3.664310185415102
2024-09-12,3.604794039741044
2024-09-13,3.6580770012780817
2024-09-14,3.7291104067130734
2024-09-15,3.658365991606511
2024-09-16,3.452755129540963
2024-09-17,3.4111640803697636
2024-09-18,3.4636947902803237
2024-09-19,3.5822817842648154
2024-09-20,3.692632752692829
2024-09-21,3.775455356042403
2024-09-22,3.868847715132269
2024-09-23,3.7251840074707943
2024-09-24,3.761607709400753
2024-09-25,3.8606622622309663
2024-09-26,3.9312187832717007
2024-09-27,4.096434262842041
2024-09-28,4.2013162331921965
2024-09-29,4.133902537523889
2024-09-30,4.084711023169188
2024-10-01,3.807442800146115
2024-10-02,3.5527246261784033
2024-10-03,3.5439176781122175
2024-10-04,3.5644143861176034
2024-10-05,3.6441747864158605
2024-10-06,3.615860710415121
2024-10-07,3.6924823927566384
2024-10-08,3.714254738297469
2024-10-09,3.6289694440702323
2024-10-10,3.497791512200469
2024-10-11,3.529853303954212
2024-10-12,3.5794001268290923
2024-10-13,3.611483670771231
2024-10-14,3.562223134164986
2024-10-15,3.8565355793442926
2024-10-16,3.7953672114581227
2024-10-17,3.7528256070744437
2024-10-18,3.642671572288421
2024-10-19,3.7730492917610063
2024-10-20,3.7683277932316286
2024-10-21,3.9757254483307087
2024-10-22,3.8519364309943858
2024-10-23,3.7981975152252994
2024-10-24,3.692324731298904
2024-10-25,3.7335092409193606
2024-10-26,3.4231057140105063
2024-10-27,3.464314683311035
2024-10-28,3.565467494379655
2024-10-29,3.6236088840204395
2024-10-30,3.705227210282614
2024-10-31,3.726965205410398
2024-11-01,3.5316470268036717
2024-11-02,3.467839280508828
2024-11-03,3.4260957244862906
2024-11-04,3.340868510459315
2024-11-05,3.26830461236426
2024-11-06,3.389122842899816
2024-11-07,3.717852107704394
2024-11-08,3.7702006250226634
2024-11-09,3.9103732532227493
2024-11-10,4.040590312442473
2024-11-11,4.257516936256883
2024-11-12,4.402325215943545
2024-11-13,4.259727425115142
2024-11-14,4.073257346549032
2024-11-15,3.8620229450490866
2024-11-16,4.195917380285468
2024-11-17,4.740774429976884
2024-11-18,4.334200606975584
2024-11-19,4.52948028415493
2024-11-20,4.438602737396568
2024-11-21,4.2459680508050965
2024-11-22,4.542779816086265
2024-11-23,4.9392519450451555
2024-11-24,5.38035239031457
2024-11-25,5.724976679571144
2024-11-26,5.460372900640408
2024-11-27,5.414742706475432
2024-11-28,5.822872319728926
2024-11-29,5.817474570256531
2024-11-30,6.151680813012683
2024-12-01,7.1081451807521425
2024-12-02,6.892071988056608
2024-12-03,7.286381514604527
2024-12-04,7.377289945147387
2024-12-05,8.068880200163823
2024-12-06,7.761037537881507
