timestamp,price
2024-06-09,0.75220725990411
2024-06-10,0.7588414033055175
2024-06-11,0.7296467436601353
2024-06-12,0.6735287569568258
2024-06-13,0.7032421867426285
2024-06-14,0.664599664939864
2024-06-15,0.6476393902067156
2024-06-16,0.6442520405462924
2024-06-17,0.6469627876464563
2024-06-18,0.604624310987422
2024-06-19,0.5808644014476116
2024-06-20,0.5925963812891716
2024-06-21,0.5951934576842643
2024-06-22,0.5815829480011696
2024-06-23,0.5756292545375619
2024-06-24,0.56439497708415
2024-06-25,0.575781090339996
2024-06-26,0.5868809628915335
2024-06-27,0.5583101749740307
2024-06-28,0.5696504761992469
2024-06-29,0.5623691176135444
2024-06-30,0.5653807221340019
2024-07-01,0.585580639801338
2024-07-02,0.5990365749903451
2024-07-03,0.5825627908943242
2024-07-04,0.5439491520673323
2024-07-05,0.4699512569764751
2024-07-06,0.4732438010067813
2024-07-07,0.5096262760012168
2024-07-08,0.47952853787247113
2024-07-09,0.5004038207310554
2024-07-10,0.5074544440392627
2024-07-11,0.512497756322771
2024-07-12,0.5154016243488533
2024-07-13,0.5318895868885439
2024-07-14,0.5227511429425021
2024-07-15,0.589945182381529
2024-07-16,0.626040935658995
2024-07-17,0.6099320155606116
2024-07-18,0.6081708948110599
2024-07-19,0.6003738894577891
2024-07-20,0.6173094287089554
2024-07-21,0.6566273609576853
2024-07-22,0.6674186486077222
2024-07-23,0.6216102307534185
2024-07-24,0.5968979162217705
2024-07-25,0.5812678429589708
2024-07-26,0.57918339528775
2024-07-27,0.6098591709612186
2024-07-28,0.5984410955006397
2024-07-29,0.5797996914012254
2024-07-30,0.5820361214614582
2024-07-31,0.5592740385054437
2024-08-01,0.5216257789167705
2024-08-02,0.5176482098578182
2024-08-03,0.4715910242419343
2024-08-04,0.4526058127670712
2024-08-05,0.4355029564996524
2024-08-06,0.4190327872243106
2024-08-07,0.43562807170453344
2024-08-08,0.4168313969914575
2024-08-09,0.46574583567127675
2024-08-10,0.46491962898076294
2024-08-11,0.47895681503287135
2024-08-12,0.4479725450359892
2024-08-13,0.4728825529432459
2024-08-14,0.4727843208748642
2024-08-15,0.4787360809430089
2024-08-16,0.44163104792390623
2024-08-17,0.4442993922125478
2024-08-18,0.44791110600534395
2024-08-19,0.4598127903327603
2024-08-20,0.48661168287116263
2024-08-21,0.49619095494025056
2024-08-22,0.5177549704614655
2024-08-23,0.518676174067046
2024-08-24,0.5512293091437953
2024-08-25,0.5423151908405125
2024-08-26,0.5987167621683189
2024-08-27,0.5541083572239939
2024-08-28,0.5353472763598255
2024-08-29,0.5174052645582312
2024-08-30,0.5307327135380834
2024-08-31,0.5362820434965285
2024-09-01,0.5224414788909121
2024-09-02,0.5061961226871707
2024-09-03,0.5395670765059852
2024-09-04,0.509320890638106
2024-09-05,0.519201162432772
2024-09-06,0.5059061738065237
2024-09-07,0.4844605476813916
2024-09-08,0.48243884301489787
2024-09-09,0.502963201147993
2024-09-10,0.5301697232201842
2024-09-11,0.5368873365291793
2024-09-12,0.5288056759476476
2024-09-13,0.5316580102442654
2024-09-14,0.5382033289562751
2024-09-15,0.5363125501697191
2024-09-16,0.5172959198568403
2024-09-17,0.5048912218142455
2024-09-18,0.520026047360291
2024-09-19,0.6832867325248502
2024-09-20,0.6447301364979184
2024-09-21,0.6186420042080344
2024-09-22,0.6550227135682789
2024-09-23,0.6286415584308233
2024-09-24,0.6416774161017859
2024-09-25,0.6464367982178783
2024-09-26,0.6351025625680693
2024-09-27,0.6390973214725046
2024-09-28,0.6441285285250155
2024-09-29,0.622001321387436
2024-09-30,0.6289349002488503
2024-10-01,0.5993456187848386
2024-10-02,0.5632068058842024
2024-10-03,0.5442142857687687
2024-10-04,0.5248496433344696
2024-10-05,0.5373779473959142
2024-10-06,0.5290500032801365
2024-10-07,0.5391973707256364
2024-10-08,0.5324223338808538
2024-10-09,0.5241956973711244
2024-10-10,0.5029502465378286
2024-10-11,0.5036143237059948
2024-10-12,0.5304964409398901
2024-10-13,0.5621691513551031
2024-10-14,0.556511194254021
2024-10-15,0.5975649859843851
2024-10-16,0.5971374506405115
2024-10-17,0.581441141186717
2024-10-18,0.5676652718509001
2024-10-19,0.5973623166486558
2024-10-20,0.590403928494179
2024-10-21,0.6055787660360542
2024-10-22,0.598931641199016
2024-10-23,0.5736416410788547
2024-10-24,0.5597985321676301
2024-10-25,0.569432131878644
2024-10-26,0.5235187149721542
2024-10-27,0.5316305825409523
2024-10-28,0.539657931664993
2024-10-29,0.5422184778038629
2024-10-30,0.5640212316607225
2024-10-31,0.5626380998468322
2024-11-01,0.532309780821353
2024-11-02,0.5128465279912636
2024-11-03,0.50706918453283
2024-11-04,0.4936327830882849
2024-11-05,0.46996949726386256
2024-11-06,0.4927338114108953
2024-11-07,0.5490994009210441
2024-11-08,0.5442013898936088
2024-11-09,0.54476982223629
2024-11-10,0.5799520983085812
2024-11-11,0.6081495675593191
2024-11-12,0.637476133979837
2024-11-13,0.6267333400485341
2024-11-14,0.6181768202584514
2024-11-15,0.5890102032718737
2024-11-16,0.6503856526127219
2024-11-17,0.6659464756539031
2024-11-18,0.6376778225802185
2024-11-19,0.72439598844094
2024-11-20,0.6953324492399116
2024-11-21,0.6597583442933543
2024-11-22,0.695175851385029
2024-11-23,0.7346386859744325
2024-11-24,0.8267680282855921
2024-11-25,0.8716505237181253
2024-11-26,0.9302225553250858
2024-11-27,0.9469501591370627
2024-11-28,1.2046688512468702
2024-11-29,1.153128394026879
2024-11-30,1.2305353647981143
2024-12-01,1.1846847118662607
