timestamp,price
2024-06-09,0.16680985224268152
2024-06-10,0.18317976755748466
2024-06-11,0.182501914603534
2024-06-12,0.17055149198750594
2024-06-13,0.1746007747330045
2024-06-14,0.16569023296920835
2024-06-15,0.17133960875494667
2024-06-16,0.17095021278289838
2024-06-17,0.17129599067113702
2024-06-18,0.1587031575225843
2024-06-19,0.15212877599131283
2024-06-20,0.1514027941439655
2024-06-21,0.14957930534412917
2024-06-22,0.14742899760755848
2024-06-23,0.1544769281004588
2024-06-24,0.14763444009367913
2024-06-25,0.15337200227207157
2024-06-26,0.15389512015513948
2024-06-27,0.14879225578562857
2024-06-28,0.15296841917564413
2024-06-29,0.14667679265341044
2024-06-30,0.16402240137766327
2024-07-01,0.1584591831891211
2024-07-02,0.15210753410408676
2024-07-03,0.1516827714291422
2024-07-04,0.14587271203614166
2024-07-05,0.129647843914002
2024-07-06,0.12412212874389526
2024-07-07,0.1348411729927418
2024-07-08,0.1226494393021413
2024-07-09,0.12782712858609943
2024-07-10,0.13043849326782692
2024-07-11,0.13058463158820194
2024-07-12,0.1266463514099436
2024-07-13,0.1288697919224301
2024-07-14,0.1326102444520797
2024-07-15,0.1346705086324952
2024-07-16,0.14361584492653148
2024-07-17,0.14325800055463184
2024-07-18,0.14359696315949702
2024-07-19,0.14073618943284855
2024-07-20,0.14500002512342217
2024-07-21,0.15215876433251754
2024-07-22,0.15365924548742746
2024-07-23,0.14682143056818384
2024-07-24,0.14163434219253543
2024-07-25,0.13848979327553512
2024-07-26,0.13706005333358198
2024-07-27,0.14642348733979765
2024-07-28,0.14404395118847185
2024-07-29,0.14014177725880203
2024-07-30,0.1391531884988329
2024-07-31,0.1348484012029122
2024-08-01,0.13260389283530438
2024-08-02,0.13150393337265762
2024-08-03,0.12098419830099329
2024-08-04,0.1296288442216767
2024-08-05,0.1212858658845996
2024-08-06,0.10933191056900685
2024-08-07,0.11271839035015999
2024-08-08,0.10998481264149217
2024-08-09,0.12376963619938466
2024-08-10,0.12167738374563289
2024-08-11,0.12096912911521794
2024-08-12,0.11666098013578097
2024-08-13,0.12130118729076109
2024-08-14,0.12242024216591126
2024-08-15,0.12221594121375419
2024-08-16,0.11609247368332402
2024-08-17,0.11591525087481817
2024-08-18,0.11643578632782463
2024-08-19,0.118325217800374
2024-08-20,0.12083864705839512
2024-08-21,0.12183525348063202
2024-08-22,0.12464888186585021
2024-08-23,0.12491501511584174
2024-08-24,0.1330354865917561
2024-08-25,0.15781684152789202
2024-08-26,0.14954999233115723
2024-08-27,0.13713488688965123
2024-08-28,0.13609086534232023
2024-08-29,0.13867590963815357
2024-08-30,0.13539455251576396
2024-08-31,0.13087786585896596
2024-09-01,0.1277118637709367
2024-09-02,0.12697084007000867
2024-09-03,0.13037466376209642
2024-09-04,0.12523547268202784
2024-09-05,0.1265951668666883
2024-09-06,0.12225735656503817
2024-09-07,0.11965665404157433
2024-09-08,0.12106176567588019
2024-09-09,0.12409277145203662
2024-09-10,0.12849603172691587
2024-09-11,0.12765608750135002
2024-09-12,0.12409824978011576
2024-09-13,0.12702994009854307
2024-09-14,0.1303326350039847
2024-09-15,0.12763480607759997
2024-09-16,0.12357245335325344
2024-09-17,0.12129639701605091
2024-09-18,0.12332665116308493
2024-09-19,0.12547596094480729
2024-09-20,0.12968784283082113
2024-09-21,0.13469486424327287
2024-09-22,0.13535470029656016
2024-09-23,0.13076586653587213
2024-09-24,0.13364158030513495
2024-09-25,0.13572694736648647
2024-09-26,0.13497353525459596
2024-09-27,0.13839448489280998
2024-09-28,0.14142467110408485
2024-09-29,0.13798161585531957
2024-09-30,0.14000720314877008
2024-10-01,0.1323795050331292
2024-10-02,0.11926871526800321
2024-10-03,0.11637003497997087
2024-10-04,0.11299635127806623
2024-10-05,0.11978199769806745
2024-10-06,0.11659124591928038
2024-10-07,0.12858456448174493
2024-10-08,0.12238183315136214
2024-10-09,0.12016248871750407
2024-10-10,0.12003928414977011
2024-10-11,0.11810814053871431
2024-10-12,0.12201818471256176
2024-10-13,0.12295643598051459
2024-10-14,0.12180642145360193
2024-10-15,0.12726402473379114
2024-10-16,0.12384314021471525
2024-10-17,0.12351259887947527
2024-10-18,0.12120437858994682
2024-10-19,0.1240866986314418
2024-10-20,0.12578819089557122
2024-10-21,0.13395770703033083
2024-10-22,0.13012360271597975
2024-10-23,0.12751071731275707
2024-10-24,0.13010384430432345
2024-10-25,0.12862080229590794
2024-10-26,0.1175203841884202
2024-10-27,0.12187088963980744
2024-10-28,0.12208235579484712
2024-10-29,0.12143303910627347
2024-10-30,0.12524936001167655
2024-10-31,0.12255196676524001
2024-11-01,0.11759890424759888
2024-11-02,0.11807204858604252
2024-11-03,0.12166328729948256
2024-11-04,0.11356722333627339
2024-11-05,0.11000227793219623
2024-11-06,0.11330261028623843
2024-11-07,0.12246295818914589
2024-11-08,0.12397153923243825
2024-11-09,0.12984853019444526
2024-11-10,0.13117208368288347
2024-11-11,0.13538801724659066
2024-11-12,0.14517941318103367
2024-11-13,0.13807962646458408
2024-11-14,0.13240056720116028
2024-11-15,0.12804633867257492
2024-11-16,0.13369808330245497
2024-11-17,0.1438990842004434
2024-11-18,0.137721997116319
2024-11-19,0.1467199628076938
2024-11-20,0.1426217486825854
2024-11-21,0.13619453795607622
2024-11-22,0.14245293348471785
2024-11-23,0.14790953808949303
2024-11-24,0.16496515208867324
2024-11-25,0.16798494764229496
2024-11-26,0.16595378766917226
2024-11-27,0.16130471869520743
2024-11-28,0.17424865740846157
2024-11-29,0.17821979747577207
